Date,Start,high,low,close,percent,5MA,20MA,60MA,Demark_high,Demark_middle,Demakr_low,volume,5VOL,20VOL,60VOL,PVT,Sonar,RSI,Momentum,RMI,OBV
2004-07-21,50274,50568,49784,50568,2.79%,49970,51354,57767,49980,49527,48167,1126471,1170716,1080660,1359873,242142,-0.58,43.95,99.04,40.72,54917329
2004-07-22,49784,50960,49196,50470,-0.19%,50313,51276,57310,50960,50372,50176,1010151,1130614,1035320,1364748,240184,-0.12,43.78,101.78,47.92,53907178
2004-07-23,50470,50960,49784,49980,-0.97%,50235,51075,56909,51597,50274,49833,651614,968534,981288,1360215,233858,-0.43,42.91,97.33,42.3,53255564
2004-07-26,48951,49588,48951,48951,-2.06%,49833,50886,56580,50470,50176,49294,755010,946333,972794,1344960,218313,-0.77,41.11,93.89,37.54,52500554
2004-07-27,48706,49098,47432,48363,-1.20%,49666,50659,56223,49270,49110,48632,885462,885742,960346,1329803,207677,-1.26,40.1,91.56,32.01,51615092
2004-07-28,48951,49098,48314,48363,0.00%,49225,50392,55867,48730,48314,47064,864274,833302,942941,1331562,207677,-1.61,40.1,96.39,27.05,51615092
2004-07-29,47922,48216,47334,47334,-2.13%,48598,50102,55478,48730,48534,47946,688694,769011,930589,1330988,193024,-1.98,38.26,97.09,21.04,50926398
2004-07-30,47971,48363,47530,47726,0.83%,48147,49975,55136,47775,47554,46893,692071,777102,899887,1323834,198756,-2.38,39.38,94.75,16.28,51618469
2004-08-02,47334,47677,47040,47334,-0.82%,47824,49789,54793,48044,47836,47212,606392,747379,891654,1315426,193775,-2.99,38.64,92.88,8.48,51012077
2004-08-03,47530,48020,47236,48020,1.45%,47755,49676,54540,47652,47346,47016,563765,683039,895927,1300698,201946,-3.21,40.69,97.61,5.55,51575842
2004-08-04,47236,47824,46158,47236,-1.63%,47530,49485,54302,48412,47824,47628,1215814,753347,911662,1297097,182096,-3.64,39.11,93.41,2.49,50360028
2004-08-05,47677,48216,46746,48167,1.97%,47697,49414,54033,48069,47114,46403,1429336,901476,946493,1302512,210267,-3.63,41.94,95.44,2.5,51789364
2004-08-06,47236,48902,47236,48412,0.51%,47834,49267,53808,48926,47824,47456,1071148,977291,939422,1302346,215715,-3.54,42.68,96.86,2.57,52860512
2004-08-09,47187,48363,47138,48314,-0.20%,48030,49076,53635,49490,48240,47824,852566,1026526,935678,1293089,213990,-3.56,42.45,98.7,2.57,52007946
2004-08-10,48020,49098,47628,49000,1.42%,48226,48885,53573,48951,48032,47726,856756,1085124,950863,1283037,226154,-3.5,44.64,101.32,4.18,52864702
2004-08-11,49588,49882,48020,48412,-1.20%,48461,48797,53426,49784,48682,48314,1155559,1073073,957610,1268946,212288,-3.17,43.16,100.1,4.73,51709143
2004-08-12,48314,49392,47824,48755,0.71%,48579,48797,53194,49147,48682,47285,846631,956532,939408,1257011,218286,-2.61,44.3,103,9.56,52555774
2004-08-13,48804,50764,48167,50764,4.12%,49049,48816,53005,49858,48682,48290,1348706,1012044,933743,1251453,273861,-2.32,50.44,106.37,17.11,53904480
2004-08-16,50470,51156,49980,50470,-0.58%,49480,48792,52784,52062,50115,49466,806519,1002834,930768,1248759,269190,-2,49.6,106.63,23.94,53097961
2004-08-17,51352,51548,50274,50764,0.58%,49833,48870,52536,51058,50519,49882,704742,972431,906584,1240804,273295,-1.62,50.48,105.71,29.82,53802703
2004-08-18,50666,51548,50176,51548,1.54%,50460,48919,52329,51156,50838,49882,922941,925908,896408,1239615,287549,-1.14,52.79,109.13,37.07,54725644
2004-08-19,52430,54880,52234,54684,6.08%,51646,49130,52151,52234,51205,50862,2085092,1173600,950155,1261859,414399,-0.58,60.56,113.53,44.25,56810736
2004-08-20,54390,55566,53998,54782,0.18%,52450,49370,51960,56105,54120,53459,1076635,1119186,971406,1262309,416328,0.21,60.77,113.16,51.89,57887371
2004-08-23,55664,56154,54684,54880,0.18%,53332,49666,51801,55958,54782,54390,951484,1148179,981229,1266975,418031,1.2,60.99,113.59,60.22,58838855
2004-08-24,55370,55468,54292,55076,0.36%,54194,50002,51617,55517,55150,54047,711316,1149494,972522,1267259,420571,2.29,61.45,112.4,68.81,59550171
2004-08-25,55566,55566,54488,55174,0.18%,54919,50343,51461,55272,54978,54096,1134317,1191769,986024,1276211,422589,3.17,61.69,113.97,74.03,60684488
2004-08-26,55664,56840,55566,55664,0.89%,55115,50759,51396,55370,55100,54292,1269947,1028740,1015087,1262688,433868,4.02,62.91,114.17,78.11,61954435
2004-08-27,55860,56056,54880,55664,0.00%,55292,51156,51360,56301,55934,55027,363908,886194,998679,1228065,433868,4.79,62.91,109.65,82.46,61954435
2004-08-30,55860,56252,54488,54684,-1.76%,55252,51524,51272,55860,55566,54684,597696,815437,998244,1213830,423345,5.6,58.76,108.35,87.59,61356739
2004-08-31,53900,54390,53508,53900,-1.43%,55017,51818,51171,55468,55027,53704,759330,825040,1008022,1209376,412458,6.03,55.66,106.18,89.49,60597409
2004-09-01,54096,55762,53704,55566,3.09%,55096,52234,51125,54341,53924,53459,713161,740808,982890,1194674,434502,6.78,60.35,107.79,94.01,61310570
2004-09-02,55566,55762,54684,55370,-0.35%,55037,52594,51115,56693,55150,54635,495081,585835,936177,1155385,432755,7.05,59.57,101.25,97.01,60815489
2004-09-03,55370,56350,55272,56154,1.42%,55135,52981,51182,55566,55296,54488,884114,689876,926825,1124188,445274,7.31,61.67,102.5,99.13,61699603
2004-09-06,56546,56644,54488,56154,0.00%,55429,53373,51244,56791,55982,55713,658863,702110,917140,1093250,445274,7.46,61.67,102.32,100,61699603
2004-09-07,55958,56252,55272,55370,-1.40%,55723,53692,51293,56399,55860,54243,377414,625727,893173,1061146,440004,7.38,58.29,100.53,100,61322189
2004-09-08,55272,56154,55076,55370,0.00%,55684,54040,51350,55811,55566,54831,419909,567076,856390,1040570,440004,7.34,58.29,100.36,100,61322189
2004-09-09,55174,56154,54292,56154,1.42%,55840,54410,51440,56301,55492,55223,883401,644740,858229,1019924,452513,7.19,60.69,100.88,100,62205590
2004-09-10,56840,59584,55958,59388,5.76%,56487,54841,51617,57085,55688,55223,1598918,787701,870739,1017726,544597,7.2,68.55,106.69,100,63804508
2004-09-13,60270,63406,60074,63406,6.77%,57938,55488,51868,61299,58580,57673,1868894,1029707,923858,1012542,671040,7.69,75.09,115.95,100,65673402
2004-09-14,63504,63602,61642,61740,-2.63%,59212,56036,52077,65072,62573,61740,1004144,1155053,938828,991560,644656,8.14,68.83,114.55,100,64669258
2004-09-15,61348,62426,61054,61642,-0.16%,60466,56541,52272,62671,62181,60711,740217,1219115,929692,968920,643481,8.25,68.47,110.93,100,63929041
2004-09-16,61054,61838,60270,60760,-1.43%,61387,56845,52417,62720,61691,61348,835394,1209513,867207,950894,631528,8.08,65.28,109.73,100,63093647
2004-09-17,60858,62230,60662,61740,1.61%,61858,57193,52546,61299,60907,59731,669370,1023604,846844,933179,642324,7.95,67.08,109.95,100,63763017
2004-09-20,62230,62916,61740,62524,1.27%,61681,57575,52709,62769,61593,61201,476904,745206,823115,925713,648380,7.87,68.46,111.34,100,64239921
2004-09-21,63210,63210,62132,62426,-0.16%,61818,57942,52868,63308,62426,62132,528145,650006,813956,915608,647553,7.92,68.08,112.74,100,63711776
2004-09-22,63014,63014,59878,59878,-4.08%,61466,58178,52971,62818,62548,61740,603811,622725,787431,905465,622907,7.66,59.15,108.14,100,63107965
2004-09-23,59878,61152,58506,60564,1.15%,61426,58423,53095,61446,60662,58310,659341,587514,756901,900859,630461,7.38,60.62,107.85,100,63767306
2004-09-24,60662,62916,60564,62426,3.07%,61564,58761,53297,62181,60196,59535,986976,651035,788054,895540,660805,7.15,64.3,105.12,100,64754282
2004-09-30,63112,64876,62818,64876,3.92%,62034,59270,53528,63847,62083,61495,1005355,756726,808437,899445,700262,6.82,68.4,102.32,100,65759637
2004-10-01,64876,64876,63504,64582,-0.45%,62465,59804,53766,65905,64362,63847,626897,776476,801815,901922,697421,6.72,67.42,104.6,100,65132740
2004-10-04,65758,66836,65562,66640,3.19%,63818,60358,54026,64729,64386,63357,967666,849247,814541,903031,728257,6.75,70.54,108.11,100,66100406
2004-10-05,66640,66640,65562,65954,-1.03%,64896,60887,54299,67375,66420,66101,867099,890799,833142,905270,719331,7.11,68.24,108.55,100,65233307
2004-10-06,65660,65856,63994,64680,-1.93%,65346,61314,54521,66297,66028,65219,1224440,938291,850158,905468,695679,7.21,64.14,104.76,100,64008867
2004-10-07,64680,65758,64288,64680,0.00%,65307,61740,54730,65268,64802,63406,627707,862762,848600,900473,695679,7.23,64.14,103.45,100,64008867
2004-10-08,63798,65170,63798,64386,-0.45%,65268,62191,54922,65415,64852,63945,753359,888054,867397,903811,692255,7.33,63.16,103.14,100,63255508
2004-10-11,63896,64778,63896,64484,0.15%,64837,62646,55161,65464,64435,64092,430500,780621,867927,893976,692910,7.68,63.36,107.69,100,63686008
2004-10-12,63700,64092,60662,60760,-5.78%,63798,62877,55361,65072,64410,64190,1100554,827312,878785,892140,629352,7.62,52.21,100.32,100,62585454
2004-10-13,61348,61740,59976,61054,0.48%,63073,62960,55539,62426,61568,58996,770518,736528,837365,880616,633080,7.15,52.9,97.8,98.42,63355972
2004-10-14,59976,61250,59486,60270,-1.28%,62191,62803,55694,61397,60956,59633,1212853,853557,804562,886396,617506,5.96,50.83,92.9,92.76,62143119
2004-10-15,59584,63504,59584,63504,5.37%,62014,62892,55933,61642,60319,59878,1295240,961933,819117,888177,687007,5.16,57.98,98.33,90.7,63438359
2004-10-18,63406,65366,62720,65268,2.78%,62171,63073,56178,65464,62524,61544,1127764,1101386,838495,888198,718333,4.5,61.23,97.94,88.15,64566123
2004-10-19,65660,65954,63994,64974,-0.45%,63014,63284,56419,66640,64656,63994,1122171,1105709,852834,890065,713279,3.94,60.41,98.51,85.9,63443952
2004-10-20,65170,65856,62524,62720,-3.47%,63347,63332,56632,65464,64974,63504,1315702,1214746,885150,901133,667636,3.29,54.49,96.97,81.99,62128250
2004-10-21,63308,63896,62034,63014,0.47%,63896,63357,56866,64288,63455,60956,1204962,1213168,921553,908632,673284,2.62,55.1,97.42,77.68,63333212
2004-10-22,63014,64778,63014,64190,1.87%,64033,63445,57130,63455,62990,61593,655829,1085286,927937,904805,685523,2.02,57.49,99.7,74.33,63989041
2004-10-25,62230,64778,61740,63896,-0.46%,63759,63646,57389,65366,64043,63602,850597,1029852,940276,904577,681628,1.6,56.69,99.09,70.99,63138444
2004-10-26,63896,64190,61936,62034,-2.91%,63171,63720,57634,65856,63578,62818,633021,932022,938960,903649,663181,1.34,51.89,102.1,68.94,62505423
2004-10-27,62916,63014,58800,59290,-4.42%,62485,63563,57827,63112,62548,60858,1200193,908920,949621,912118,610092,0.96,45.85,97.11,63.95,61305230
2004-10-28,61250,62034,60858,61642,3.97%,62210,63401,58065,61152,60098,56938,1268927,921713,962800,923160,660429,0.95,51.01,102.28,63.86,62574157
2004-10-29,60760,62720,60662,61936,0.48%,61760,63269,58297,62426,61544,61250,1102693,1011086,986590,932142,665688,0.6,51.62,97.53,59.02,63676850
2004-11-01,61642,63798,61642,61936,0.00%,61368,63034,58542,63357,61814,61299,480396,937046,962226,919885,665688,-0.06,51.62,94.89,49.02,63676850
2004-11-02,61936,63602,61642,63112,1.90%,61583,62892,58791,63945,62328,61789,747831,960008,956263,908527,679888,-0.62,54.15,97.13,39.36,64424681
2004-11-03,63406,64680,62916,64680,2.48%,62661,62892,59062,64337,62867,62377,764184,872806,933250,903411,698874,-0.7,57.3,103.12,37.7,65188865
2004-11-04,64974,65366,63896,64190,-0.76%,63171,62867,59327,65562,64239,63798,631436,745308,933436,899726,694090,-0.77,56.03,101.87,35.96,64557429
2004-11-05,64876,66640,64876,65954,2.75%,63974,62945,59609,64778,64410,63308,1576898,840149,974613,911728,737425,-0.79,59.45,102.75,35.59,66134327
2004-11-08,66640,66640,64680,65366,-0.89%,64660,62990,59892,67179,65856,65415,646449,873360,985411,903243,731661,-1.03,57.87,102.3,29.19,65487878
2004-11-09,65170,66248,64582,66052,1.05%,65248,63254,60180,66003,65513,64043,466907,817175,953729,896914,736561,-0.73,59.21,106.48,36.84,65954785
2004-11-10,66052,66836,65856,66346,0.45%,65582,63519,60440,66983,65734,65317,968066,857951,963606,890570,740870,-0.07,59.78,111.9,48.93,66922851
2004-11-11,66542,68306,66150,67522,1.77%,66248,63881,60724,67081,66346,66101,957479,923160,950837,893086,757842,0.76,62.05,109.54,61.34,67880330
2004-11-12,68306,68894,67718,68404,1.31%,66738,64126,61018,68992,67375,66836,794626,766705,925807,894584,768222,1.36,63.67,110.44,67.97,68674956
2004-11-15,68502,69090,67326,68404,0.00%,67346,64283,61299,69237,68355,68061,532372,743890,896037,888075,768222,1.98,63.67,110.44,73.65,68674956
2004-11-16,69482,69482,68110,68404,0.00%,67816,64455,61528,68747,68306,66983,506848,751878,865271,861770,768222,2.49,63.67,108.39,77.36,68674956
2004-11-17,68110,71148,68110,71148,4.01%,68776,64876,61800,68943,68600,67571,773413,712948,838156,856717,799247,3.16,68.58,110,82.19,69448369
2004-11-18,70070,70560,65660,66542,-6.47%,68580,65052,61995,72667,70388,69629,2173915,956235,886604,877091,658511,3.48,55.33,103.66,85.06,67274454
2004-11-19,67032,67816,65758,66150,-0.59%,68130,65150,62179,68551,67326,63651,1379247,1073159,922775,888223,650386,3.5,54.39,100.3,85.38,65895207
2004-11-22,64190,64484,62132,63112,-4.59%,67071,65111,62312,66983,66468,64925,2190706,1404826,989780,905829,549776,3.37,47.72,96.55,83.15,63704501
2004-11-23,63504,63994,61642,62132,-1.55%,65817,65116,62419,63798,63210,61446,2426791,1788814,1079469,925110,512093,2.94,45.81,94.07,77.94,61277710
2004-11-24,62328,63798,62230,63798,2.68%,64347,65342,62555,63063,62475,60711,1642232,1962578,1101571,946415,556127,2.87,49.45,96.16,77.03,62919942
2004-11-25,63700,64190,63112,63112,-1.08%,63661,65415,62696,64582,63406,63014,742801,1676355,1075264,948834,548140,2.4,48.05,93.47,71.77,62177141
2004-11-26,63112,63700,60662,60760,-3.73%,62583,65356,62810,63651,63382,62573,1148267,1630159,1077543,955316,505348,1.92,43.58,88.83,66.07,61028874
2004-11-29,60270,62132,60270,61348,0.97%,62230,65327,62906,62230,61470,59192,958918,1383802,1101469,959412,514628,1.62,44.93,89.68,63,61987792
2004-11-30,61152,62328,60662,62034,1.12%,62210,65273,63017,62671,61274,60809,1146974,1127838,1121426,970277,527453,1.27,46.51,90.69,59.65,63134766
2004-12-01,61740,62034,59290,60858,-1.90%,61622,65082,63096,63014,61764,61348,1237004,1046793,1145067,976158,504003,0.32,44.22,85.54,52.21,61897762
2004-12-02,62230,62622,61642,62230,2.25%,61446,64984,63197,61446,60760,58702,1018626,1101958,1164427,982155,526967,-0.11,47.41,93.52,49.29,62916388
2004-12-03,63602,64680,63210,64680,3.94%,62230,64920,63352,62720,62181,61740,1206655,1113635,1145915,995975,574473,-0.35,52.53,97.78,47.6,64123043
2004-12-06,64190,64190,62328,62524,-3.33%,62465,64778,63471,65415,64312,63945,784770,1078806,1152831,1002056,548314,-0.51,48.17,99.07,46.49,63338273
2004-12-07,62328,62328,60760,61250,-2.04%,62308,64538,63556,63357,62892,61495,1109678,1071347,1184969,1005828,525703,-0.89,45.8,98.58,43.71,62228595
2004-12-08,60662,63308,60662,63014,2.88%,62740,64371,63617,61789,61397,60221,872987,998543,1180215,993729,550845,-1.48,49.44,98.77,38.67,63101582
2004-12-09,63602,63798,61544,62426,-0.93%,62779,64116,63600,64484,62500,61838,1013657,997549,1183024,979475,541387,-1.99,48.3,98.91,33.86,62087925
2004-12-10,62230,62426,60466,60662,-2.83%,61975,63729,63582,63112,62548,60858,730558,902330,1179821,974915,520743,-2.49,45.01,99.84,28.04,61357367
2004-12-13,60564,60662,57330,58016,-4.36%,61074,63210,63522,61544,61054,59584,1373033,1019983,1221854,985462,460853,-3.24,40.64,94.57,20.17,59984334
2004-12-14,57820,58996,56448,58702,1.18%,60564,62725,63488,59339,58506,56007,1339370,1065921,1263480,993861,476690,-3.9,42.17,94.63,13.07,61323704
2004-12-15,59094,60956,59094,60956,3.84%,60152,62215,63475,60123,58212,57575,1052092,1101742,1277414,1000240,517088,-4.4,46.94,100.16,4.23,62375796
2004-12-16,62034,62818,61152,62622,2.73%,60192,62019,63476,61887,60490,60025,1274690,1153949,1232453,1013537,551926,-4.56,50.15,100.63,1.13,63650486
2004-12-17,62230,63112,60662,60956,-2.66%,60250,61760,63452,63553,62304,61887,1267131,1261263,1226847,1025853,518215,-4.87,47.14,94.24,0.76,62383355
2004-12-20,60270,61446,59780,60956,0.00%,60838,61652,63470,62034,61422,59584,860712,1158799,1160347,1030135,518215,-4.83,47.14,97.49,0.77,62383355
2004-12-21,60760,61446,59878,60858,-0.16%,61270,61588,63475,62034,60784,60368,895049,1069935,1083760,1034063,516776,-4.57,46.96,99.36,0.82,61488306
2004-12-22,60368,60858,59290,60270,-0.97%,61132,61412,63439,61936,60760,60368,961595,1051835,1049728,1033640,507486,-4.6,45.82,95.65,0.81,60526711
2004-12-23,60270,60858,59780,60662,0.65%,60740,61289,63368,60564,60172,58996,543692,905636,1039773,1025946,511022,-4.41,46.73,97.17,0.85,61070403
2004-12-24,60368,60760,59584,60564,-0.16%,60662,61279,63301,61299,60490,60221,362588,724727,1000489,1021541,510436,-3.84,46.52,99.84,0.98,60707815
2004-12-27,60564,60662,59682,59682,-1.46%,60407,61196,63186,61250,60368,60074,386368,629858,971861,1011852,504809,-3.19,44.66,102.87,4.84,60321447
2004-12-28,59388,60074,58702,59290,-0.66%,60094,61059,63074,60172,59927,59192,640711,578991,946548,1008079,500601,-2.66,43.83,101,7.07,59680736
2004-12-29,58800,61152,58800,60956,2.81%,60231,61064,63012,59682,59339,58310,363897,459451,902893,993737,510826,-1.85,48.13,100,9.62,60044633
2004-12-30,61446,63210,60956,62818,3.05%,60662,61093,62981,62230,60466,59878,726100,495933,888267,995377,533006,-1.49,52.43,100.31,12.05,60770733
2005-01-03,63602,63700,62916,63602,1.25%,61270,61039,62968,64141,62450,61887,712154,565846,863542,994690,541894,-1.17,54.11,104.34,21.84,61482887
2005-01-04,63210,63210,61936,62916,-1.08%,61916,61059,62942,63994,63455,63210,591158,606804,853861,997368,535518,-0.96,52.4,103.22,28,60891729
2005-01-05,62426,64876,62034,64876,3.12%,63034,61240,63011,63063,62744,61789,1185730,715808,857664,998787,572457,-0.56,56.56,106.6,38.44,62077459
2005-01-06,64190,65954,63798,65660,1.21%,63974,61372,63088,66297,64166,63455,979171,838863,862973,1002265,584290,-0.06,58.1,108.94,48.87,63056630
2005-01-07,64778,65562,63994,64092,-2.39%,64229,61456,63151,66885,65268,64729,808053,855253,852693,995518,564993,0.27,54.04,105.65,54.45,62248577
2005-01-10,64092,64386,63504,63798,-0.46%,64268,61613,63156,64827,64435,63259,458022,804427,839066,981564,562892,0.54,53.31,105.34,58.21,61790555
2005-01-11,64092,65660,63994,65660,2.92%,64817,61995,63163,64092,63872,63210,635406,813276,802184,973358,581437,1.31,57.21,110.02,68.48,62425961
2005-01-12,65660,67914,65562,67424,2.69%,65327,62431,63203,66493,65244,64827,1840904,944311,827261,985337,630894,2.25,60.51,113.72,78.57,64266865
2005-01-13,66640,67130,65268,65660,-2.62%,65327,62666,63252,68845,67081,66493,1689414,1086360,859127,991566,586694,2.62,55.95,107.72,80.45,62577451
2005-01-14,65660,68502,65366,68404,4.18%,66189,62955,63342,66395,65930,64533,1727063,1270162,881746,1000268,658870,3.05,60.8,108.89,82.2,64304514
2005-01-17,70560,73696,70070,73696,7.74%,68169,63592,63501,70021,67669,66885,2659016,1710361,951340,1033654,864582,4.18,67.97,115.87,89.77,66963530
2005-01-18,73500,73990,71932,72520,-1.60%,69541,64170,63644,75509,72790,71883,1779509,1939181,997280,1049136,836185,5.1,65.17,115.26,93.08,65184021
2005-01-19,72030,73598,70952,71344,-1.62%,70325,64695,63800,73255,72740,71197,1686094,1908219,1036832,1066687,808843,5.64,62.46,109.97,94.12,63497927
2005-01-20,70070,70658,69188,70560,-1.10%,71305,65209,63987,72471,71810,69825,1564508,1883238,1066978,1072759,791651,6.25,60.68,107.46,97.69,61933419
2005-01-21,69580,70658,69384,70070,-0.69%,71638,65680,64128,71344,70242,69874,2023094,1942444,1140948,1085328,777602,6.87,59.56,109.33,99.88,59910325
2005-01-24,69580,71736,69286,71736,2.38%,71246,66238,64291,71001,70046,69727,1175911,1645823,1181614,1086549,805560,7.51,62.07,112.44,100,61086236
2005-01-25,70364,70952,68502,69188,-3.55%,70580,66714,64412,72961,71124,70511,1806777,1651277,1252635,1108655,741385,7.61,56.42,105.37,100,59279459
2005-01-26,68992,69678,68404,68894,-0.42%,70090,67194,64508,70070,69458,67620,2033433,1720745,1322271,1130082,732744,7.63,55.8,102.18,100,57246026
2005-01-27,69678,69776,68502,69776,1.28%,69933,67635,64593,69286,68968,68012,1188603,1645564,1363506,1137155,747961,7.93,57.29,106.27,100,58434629
2005-01-28,68698,68992,67816,68306,-2.11%,69580,67909,64662,70413,69458,69139,1255584,1492062,1389980,1147558,721509,7.87,54.09,99.86,99.9,57179045
2005-01-31,67718,69384,67620,69188,1.29%,69070,68188,64716,68649,68355,67473,1060769,1469033,1407411,1138956,735207,7.23,55.66,93.88,95.45,58239814
2005-02-01,68404,69188,68110,68110,-1.56%,68855,68448,64762,70168,68845,68404,750860,1257850,1415396,1140696,723508,6.67,53.31,93.92,91.3,57488954
2005-02-02,68208,68698,67522,67620,-0.72%,68600,68585,64788,68649,68380,67571,565859,964335,1384402,1142345,719437,6.01,52.26,94.78,87.67,56923095
2005-02-03,67130,68110,66934,67816,0.29%,68208,68693,64812,68159,67865,66983,719086,870432,1371398,1138196,721521,5.34,52.65,96.11,84.62,57642181
2005-02-04,67228,69090,67228,68796,1.45%,68306,68928,64834,68551,67669,67375,860242,791363,1374008,1136575,733952,4.95,54.64,98.18,82.99,58502423
2005-02-07,69874,70756,69090,70658,2.71%,68600,69271,64871,69874,68478,68012,982162,775642,1400215,1139700,760535,4.58,58.16,98.5,81.49,59484585
2005-02-11,70266,70266,69580,69972,-0.97%,68972,69487,64897,71540,70290,69874,853839,796238,1411136,1145058,752245,4.16,56.46,101.13,80.43,58630746
2005-02-14,71246,72520,70952,72128,3.08%,69874,69722,64959,70119,69948,69433,1469515,976969,1392567,1161103,797524,3.76,60.31,104.69,79.32,60100261
2005-02-15,72324,73108,71638,72814,0.95%,70874,70080,64987,73108,71932,71540,835687,1000289,1349881,1162141,805473,3.62,61.46,104.35,78.91,60935948
2005-02-16,72814,73500,71932,73010,0.27%,71716,70310,65095,73696,72594,72226,988395,1025920,1312947,1142382,808133,3.54,61.79,106.89,78.69,61924343
2005-02-17,72912,73794,72324,73794,1.07%,72344,70315,65222,74039,72863,72471,901244,1009736,1225059,1134415,817811,3.12,63.14,106.66,77.19,62825587
2005-02-18,72618,73500,72226,73500,-0.40%,73049,70364,65395,74529,73426,73059,1586758,1156320,1215421,1124349,811489,2.8,62.27,107.91,75.89,61238829
2005-02-21,77910,80262,77028,78694,7.07%,74362,70732,65671,74137,73182,72863,4117488,1685914,1336991,1152528,1102458,3.13,69.97,116.38,77.31,65356317
2005-02-22,78106,78106,75950,76930,-2.24%,75186,71050,65890,81095,78670,77861,1484831,1815743,1333007,1149904,1069174,3.43,65.2,113.44,78.46,63871486
2005-02-23,75068,75460,73304,73598,-4.33%,75303,71226,66065,77518,76979,75362,1436336,1905331,1303669,1161463,1006964,3.33,57.4,106.98,78.15,62435150
2005-02-24,73010,75754,73010,74970,1.86%,75538,71388,66302,74529,73990,72373,922287,1909540,1290988,1157697,1024157,3.06,59.51,106.1,77.14,63357437
2005-02-25,75460,76440,75068,76244,1.70%,76087,71741,66550,76734,74676,73990,796100,1751408,1240454,1154983,1037685,3.24,61.38,108.96,77.91,64153537
2005-02-28,77322,77518,75950,77420,1.54%,75832,72167,66807,77028,75999,75656,940678,1116046,1185816,1151545,1052194,3.51,63.04,107.34,78.91,65094215
2005-03-02,77910,78008,74970,75460,-2.53%,75538,72451,67050,78253,77077,76685,1017165,1022513,1177244,1147881,1026443,3.38,58.6,103.63,78.54,64077050
2005-03-03,74970,75656,74186,75362,-0.13%,75891,72804,67269,76734,75974,73696,881327,911511,1158531,1145593,1025299,3.55,58.38,103.22,79.22,63195723
2005-03-04,75166,75166,73696,73794,-2.08%,75656,73034,67421,76244,75142,74774,1255247,978103,1168255,1146403,999182,3.87,54.95,100,83.64,61940476
2005-03-07,73500,74382,72422,73402,-0.53%,75088,73299,67602,74480,74112,73010,1819230,1182729,1221674,1163644,989518,4.17,54.1,99.87,88.35,60121246
2005-03-08,73696,73696,70070,70560,-3.87%,73716,73446,67757,73892,73402,71932,1963068,1387207,1291534,1177867,913511,3.84,48.43,89.66,83.54,58158178
2005-03-09,69580,69678,68502,69482,-1.53%,72520,73529,67865,72128,71222,68502,2050293,1593833,1358095,1197489,882187,3.49,46.48,90.32,78.95,56107885
2005-03-10,68894,69580,68600,69090,-0.56%,71266,73544,67976,69580,69286,68404,1754819,1768531,1402823,1209841,872287,3.25,45.78,93.87,76.07,54353066
2005-03-11,69188,71148,69188,70560,2.13%,70619,73539,68141,69825,69090,68845,1249950,1767472,1416213,1218498,898882,3.01,48.86,94.12,73.33,55603016
2005-03-14,69776,69972,69090,69384,-1.67%,69815,73510,68330,71834,70364,69874,695990,1542824,1408320,1207214,887282,2.47,46.62,91,68,54907026
2005-03-15,69384,69972,67130,67718,-2.40%,69247,73289,68481,69678,69458,68796,1919489,1534108,1430819,1216882,841193,1.55,43.63,87.47,60.71,52987537
2005-03-16,66738,67620,65758,66836,-1.30%,68718,72990,68579,68845,68134,66003,1373212,1398692,1457695,1222234,823307,0.74,42.12,88.57,54.88,51614325
2005-03-17,65758,66052,64484,65562,-1.91%,68012,72618,68628,68159,66762,66297,1660456,1379819,1491298,1228664,791656,-0.26,40.01,87,48.39,49953869
2005-03-18,64680,65660,64680,65660,0.15%,67032,72211,68706,65807,65415,64239,918335,1313496,1492153,1222851,793029,-1.13,40.26,88.98,43.08,50872204
2005-03-21,65856,66346,65170,66150,0.75%,66385,71844,68793,66150,65415,65170,990274,1372353,1462329,1225010,800419,-1.99,41.51,90.12,37.96,51862478
2005-03-22,65268,66640,65072,66052,-0.15%,66052,71212,68879,66836,65954,65660,1047411,1197938,1308825,1227549,798867,-3.04,41.33,93.61,30.45,50815067
2005-03-23,65366,65464,63994,64974,-1.63%,65680,70614,68958,67130,65954,65562,1271925,1177680,1298180,1232721,778109,-3.97,39.32,93.51,23.41,49543142
2005-03-24,65170,65758,64190,65072,0.15%,65582,70188,69031,65219,64852,63749,1228377,1091264,1287782,1244133,779962,-4.56,39.6,94.18,19.17,50771519
2005-03-25,65660,67032,65562,66836,2.71%,65817,69781,69136,65415,65023,63847,928334,1093264,1288084,1253562,805127,-5.11,44.49,94.72,15.29,51699853
2005-03-28,67326,68306,66738,67130,0.44%,66013,69325,69260,67669,66566,66199,620874,1019384,1279323,1257470,807858,-5.69,45.27,96.75,9.87,52320727
2005-03-29,67228,67326,65562,65954,-1.75%,65993,68752,69371,67718,67326,66150,657195,941341,1265149,1257745,796345,-6.19,42.74,97.4,4.96,51663532
2005-03-30,65268,66640,64778,66542,0.89%,66307,68306,69464,66640,66199,64876,548849,796726,1241733,1260828,801239,-6.42,44.38,99.56,2.39,52212381
2005-03-31,67718,68012,66542,66738,0.29%,66640,67875,69529,67522,66126,65660,582101,667471,1226771,1258428,802953,-6.53,44.94,101.79,1.21,52794482
2005-04-01,67032,68208,67032,67914,1.76%,66856,67581,69601,67375,67008,65905,1063256,694455,1217172,1264279,821689,-6.41,48.22,103.43,3.45,53857738
